gt,pred,score,BloodPressureCuff,CPR,Intubation,CheckVitals,OralAirway,ChestTube,WrapWound,PlaceIV,Bagging,Tourniquet
Bagging,Bagging,0.987661,0.011292831040918827,2.5900021682900842e-06,0.0008794916211627424,3.653388921520673e-05,0.00010199387179454789,2.3724348920950433e-06,6.336982096399879e-06,6.202719760040054e-06,0.9876614809036255,1.0182383448409382e-05
Bagging,Bagging,0.977949,0.012786285020411015,0.008352929726243019,2.474761458870489e-05,0.00017086180741898715,8.984202577266842e-05,6.3807465267018415e-06,2.9266491765156388e-05,6.769451488253253e-07,0.9779493808746338,0.0005894819623790681
Bagging,Bagging,0.734055,0.19312632083892822,0.025823691859841347,0.00035803476930595934,0.0003159932093694806,0.0022925916127860546,7.014316361164674e-05,0.000149753104778938,3.101002221228555e-05,0.7340545654296875,0.043777868151664734
Bagging,Bagging,0.957431,0.04139847680926323,0.0006785285077057779,0.000186241275514476,5.1787814300041646e-05,1.1058644304284826e-05,2.5552322767907754e-05,0.00013797801511827856,1.8364208926868741e-06,0.9574308395385742,7.75860680732876e-05
Bagging,Bagging,0.798927,0.06629648059606552,0.0015836030943319201,0.011976554058492184,0.01214196439832449,0.001145872287452221,0.00391077995300293,0.10253987461328506,0.00019482300558593124,0.7989270687103271,0.001282908720895648
Bagging,Bagging,0.989005,0.01092244777828455,2.283977846673224e-05,2.2387488570529968e-05,8.970230737759266e-06,4.2739293348859064e-06,6.109490300332254e-07,2.3189797957456904e-06,8.938054918417038e-08,0.9890050292015076,1.1039940545742866e-05
Bagging,Bagging,0.594145,0.20690812170505524,0.007593907881528139,0.017961276695132256,0.052136994898319244,0.020569927990436554,0.014870468527078629,0.004549684002995491,0.010336503386497498,0.5941449403762817,0.07092815637588501
Bagging,Bagging,0.996044,0.002207668498158455,0.00078726711217314,1.5527760979239247e-06,3.4888169466285035e-05,1.5552910781480023e-06,2.5335093596368097e-06,3.3376798569406674e-07,5.27525060078915e-07,0.9960435628890991,0.0009202263900078833
Bagging,Bagging,0.993675,0.004221715033054352,0.00044588069431483746,0.000206178636290133,0.00038734611007384956,0.00010225308506051078,9.156706801149994e-05,9.066039638128132e-06,0.00019468415121082217,0.9936745166778564,0.000666628242470324
Bagging,Bagging,0.526328,0.09444592148065567,0.004039285238832235,0.016293369233608246,0.05625997483730316,0.00189889594912529,0.0073325615376234055,0.0006799805560149252,0.055259376764297485,0.5263277292251587,0.2374628186225891
Bagging,Bagging,0.974565,0.00911805871874094,0.004778992850333452,6.17495461483486e-05,0.0009038618882186711,0.0023768905084580183,8.587886986788362e-05,6.819620466558263e-05,2.1996618670527823e-05,0.9745654463768005,0.008018934167921543
Bagging,Bagging,0.95402,0.03034817986190319,0.007363129872828722,0.0007388565572910011,0.0027974939439445734,0.0008762544021010399,0.00048601036542095244,0.0004234647494740784,1.8738030121312477e-05,0.954020082950592,0.0029278313741087914
Bagging,Bagging,0.731812,0.11491695791482925,0.03947867825627327,0.0028526291716843843,0.011442461982369423,0.007852960377931595,0.004272272810339928,0.0041386280208826065,0.0007394974236376584,0.7318117618560791,0.08249414712190628
Bagging,Bagging,0.989892,0.004383636638522148,0.0001501715596532449,0.001050750259310007,0.0017310688272118568,0.00032680926960892975,0.00017965229926630855,0.0014077516971156001,1.9169983715983108e-05,0.9898916482925415,0.000859511608723551
Bagging,Bagging,0.996188,0.0026223529130220413,4.2657964513637125e-05,0.00010687557369237766,0.00019174502813257277,0.0004616606456693262,3.157380342599936e-05,4.557389547699131e-05,1.02022968349047e-05,0.9961881041526794,0.00029911400633864105
Bagging,Bagging,0.561065,0.060901939868927,0.09968200325965881,0.009850234724581242,0.007802338805049658,0.1639404594898224,0.001587598118931055,0.026555920019745827,0.0004738648422062397,0.561065137386322,0.06814047694206238
Bagging,Bagging,0.740698,0.1883198320865631,0.011846226640045643,0.007168768439441919,0.015812071040272713,0.0039020918775349855,0.0032982465345412493,0.00119960424490273,0.006562368478626013,0.7406981587409973,0.021192627027630806
Bagging,Bagging,0.998482,0.0011237055296078324,0.0002527680480852723,1.1422396710258909e-05,1.5752253602840938e-05,9.787094313651323e-06,2.1986077172186924e-06,7.719104928582965e-07,1.6042178685893305e-05,0.998481810092926,8.591588994022459e-05
Bagging,Bagging,0.7532,0.09550336748361588,0.028676915913820267,0.0013054154114797711,0.0018446504836902022,0.0007468393887393177,0.0006126980297267437,0.0007934246095828712,0.0004795050772372633,0.7531996965408325,0.11683749407529831
Bagging,Bagging,0.933264,0.06302044540643692,6.457481504185125e-05,0.0007917272159829736,0.00022207663278095424,0.002421331824734807,3.043673132197E-05,5.1916918891947716e-05,1.0322683010599576e-05,0.9332640767097473,0.0001230077032232657
Bagging,Bagging,0.755816,0.2271043360233307,0.000583733431994915,0.0018359993118792772,0.0007074996829032898,0.012190131470561028,0.00023546925513073802,0.00047522751265205443,0.00023744373174849898,0.755815863609314,0.0008145636529661715
Bagging,Bagging,0.653929,0.25456351041793823,0.027156395837664604,0.0004896384780295193,0.0012768384767696261,0.0011119665578007698,0.00020241069432813674,0.000151973232277669,3.562744313967414e-05,0.6539293527603149,0.061082303524017334
Bagging,Bagging,0.998107,0.0015055399853736162,0.00011230422387598082,7.426838692481397e-06,8.159156277542934e-05,3.3925764000741765e-05,4.886453552899184e-06,1.457321673115075e-06,1.4600789199903375e-06,0.9981070756912231,0.00014450364687945694
Bagging,Bagging,0.982447,0.017284320667386055,0.0001252421352546662,1.3897833923692815e-05,5.55495989829069e-06,1.7547702100273455e-06,2.16652142626117e-06,2.781038119792356e-06,3.3987777214861126e-07,0.9824473261833191,0.0001166372312582098
Bagging,Bagging,0.864375,0.1171167641878128,0.0020251076202839613,0.00030589193920604885,0.0008902103290893137,0.009890957735478878,7.269382331287488e-05,6.319749081740156e-05,8.726528903935105e-05,0.8643752336502075,0.005172808188945055
Bagging,Bagging,0.591248,0.04771852865815163,0.0010843425989151,0.12268417328596115,0.11744897067546844,0.014258193783462048,0.015151392668485641,0.06403020769357681,0.020255979150533676,0.59124755859375,0.006120614241808653
Bagging,Bagging,0.989566,0.00944532360881567,0.00020817189943045378,5.533324656425975e-05,0.00025778074632398784,0.0002763005322776735,1.749274815665558e-05,4.3119885958731174e-05,1.1775814527936745e-05,0.9895660877227783,0.00011862861720146611
Bagging,Bagging,0.578902,0.24663643538951874,0.0013704549055546522,0.05093831941485405,0.014260376803576946,0.0723070427775383,0.005776255391538143,0.004044835921376944,0.0016158472280949354,0.5789017081260681,0.024148644879460335
Bagging,Bagging,0.604568,0.2851060628890991,0.003237225580960512,0.04245073348283768,0.01073557510972023,0.03749585896730423,0.002961505437269807,0.0033746063709259033,0.007255039177834988,0.6045684814453125,0.002814949257299304
Bagging,Bagging,0.914737,0.004335112404078245,0.001529843546450138,0.027023758739233017,0.021009767428040504,0.0028206047136336565,0.00495503144338727,0.009758161380887032,0.012618700042366982,0.9147366285324097,0.00121255440171808
Bagging,Bagging,0.961689,0.027165956795215607,7.730965444352478e-05,0.004086014349013567,0.0015754039632156491,0.004744947887957096,8.61546432133764e-05,0.00027384539134800434,4.5339773350860924e-05,0.9616885185241699,0.000256482046097517
Bagging,Bagging,0.990381,0.004974281415343285,0.0010201468830928206,2.479541944921948e-05,8.896517101675272e-05,6.202400254551321e-05,2.2210069801076315e-05,1.5058613826113287e-05,2.6920153686660342e-05,0.9903811812400818,0.003384271403774619
Bagging,Bagging,0.952646,0.005438775289803743,0.001052767620421946,0.021431367844343185,0.005393527913838625,0.00015105064085219055,0.00583944097161293,0.006434746086597443,0.0011132546933367848,0.9526455402374268,0.0004994319169782102
Bagging,Bagging,0.888917,0.06449748575687408,5.534294177778065e-05,0.03402893990278244,0.010032912716269493,0.00011359457130311057,0.0004920766223222017,0.0017096963711082935,0.00012250484724063426,0.8889167904853821,3.075056156376377e-05
Bagging,Bagging,0.517033,0.06308560073375702,0.2873130142688751,0.0007280271383933723,0.0012078183935955167,0.001057600136846304,0.000762619951274246,0.007452328689396381,0.00035324518103152514,0.5170327425003052,0.12100699543952942
Bagging,Bagging,0.694034,0.3023875951766968,0.00048349122516810894,0.0006745914579369128,0.0003183449152857065,2.8734171792166308e-05,0.00033610043465159833,0.00010091796139022335,2.8547401598189026e-05,0.6940338015556335,0.0016079292399808764
Bagging,Bagging,0.919876,0.07998118549585342,1.7067963199224323e-05,5.917266753385775e-05,7.271871709235711e-06,8.455704119114671e-06,5.364108233152365e-07,1.9899844119208865e-06,2.120755908663341e-07,0.9198757410049438,4.84373485960532e-05
Bagging,Bagging,0.981662,0.009210394695401192,0.0012030716752633452,0.0013623269042000175,0.003303558798506856,0.0011601692531257868,0.0004172994231339544,0.00015686785627622157,0.0002157784765586257,0.9816615581512451,0.0013088969280943274
Bagging,Bagging,0.962898,0.031839750707149506,0.003111329162493348,0.00023914850316941738,0.00038650649366900325,0.0006133345887064934,7.508545968448743e-05,0.0001971704768948257,1.0343000212742481e-05,0.9628981351852417,0.0006292254547588527
Bagging,Bagging,0.897494,0.09014859050512314,0.0005935558583587408,0.0030588232912123203,0.0010553211905062199,0.00537432124838233,0.0002091442875098437,0.0008950433693826199,0.00011621930752880871,0.8974944949150085,0.0010544846300035715
Bagging,Bagging,0.992722,0.006416029296815395,4.610469477484003e-05,0.00015795881336089224,0.0001410285767633468,0.00021509313955903053,3.298233059467748e-05,1.9085196981905028e-05,8.85677945916541e-06,0.9927219748497009,0.0002407580759609118
Bagging,Bagging,0.722293,0.09018360078334808,0.01123767253011465,0.015771375969052315,0.01598753221333027,0.11152588576078415,0.00369562697596848,0.021864445880055428,0.002698582364246249,0.7222931981086731,0.004742181859910488
Bagging,Bagging,0.750867,0.03942188620567322,0.013050132431089878,0.006093144882470369,0.004109969362616539,0.14092281460762024,0.0015269470168277621,0.0002812039165291935,0.025763077661395073,0.7508665323257446,0.017964303493499756
Bagging,Bagging,0.998678,0.0006624115048907697,0.00021596606529783458,8.707678352948278e-05,3.7572426663246006e-05,3.263929102104157e-05,1.1623854334175121e-05,9.687571036920417e-06,0.00015708510181866586,0.9986775517463684,0.00010845679935300723
Bagging,Bagging,0.973707,0.021846922114491463,0.001396594918332994,0.0002055327786365524,0.0002695495786610991,0.0013508277479559183,5.944382064626552e-05,9.896929987007752e-05,1.4980539162934292e-05,0.9737074971199036,0.0010495856404304504
Bagging,Bagging,0.98266,0.010467472486197948,0.0002230485260952264,0.0003872298402711749,0.0002237176668131724,7.000430923653767e-05,0.0001194637588923797,5.716566738556139e-05,8.801936928648502e-05,0.9826596975326538,0.005704071372747421
Bagging,Bagging,0.984448,0.012714603915810585,0.000880163162946701,0.000154237772221677,0.0006991171394474804,0.00014799469499848783,0.00015058972348924726,4.4505108235171065e-05,9.528829104965553e-05,0.9844480752944946,0.0006654806202277541
Bagging,Bagging,0.752708,0.23576730489730835,0.0014806926483288407,0.0007389323436655104,0.003684607334434986,0.0009653939050622284,0.00039195199497044086,0.00014593772357329726,5.436496212496422e-05,0.7527083158493042,0.00406263442710042
Bagging,Bagging,0.953838,0.04317772388458252,0.0011456641368567944,0.00017473324260208756,0.00035478989593684673,0.0004963394603691995,7.320916483877227e-05,0.0001287999184569344,1.480441278545186e-05,0.9538384079933167,0.0005955642554908991
Bagging,Bagging,0.94184,0.036557164043188095,0.008003327064216137,0.0011093862121924758,0.0009536289144307375,0.0005779790226370096,0.00021964947518426925,0.0006932084215804935,2.4296836272696964e-05,0.9418401122093201,0.010021237656474113
Bagging,Bagging,0.949652,0.014616585336625576,0.0001146302602137439,0.0016699088737368584,0.023224687203764915,0.00812914315611124,0.0014323181239888072,0.000724094919860363,0.00018477877893019468,0.9496515393257141,0.0002523543662391603
Bagging,Bagging,0.80624,0.010771041736006737,0.02913326397538185,0.0010735188843682408,0.024415593594312668,0.0010162845719605684,0.008696631528437138,0.0023108557797968388,0.0012466168263927102,0.8062396049499512,0.11509651690721512
Bagging,Bagging,0.967612,0.006680390797555447,0.0069991303607821465,0.00046253198524937034,0.009282590821385384,0.002686042571440339,0.0021022206638008356,0.0005205036140978336,9.385532757733017e-05,0.9676123857498169,0.0035604513250291348
Bagging,Bagging,0.925233,0.027814945206046104,0.0026425851974636316,0.0020819019991904497,0.00423403549939394,0.015428490936756134,0.0003559050674084574,0.0004592021577991545,0.0016692671924829483,0.9252333641052246,0.02008024789392948
Bagging,Bagging,0.965776,0.0319862961769104,0.00022246604203246534,0.0007591222529299557,0.0006755852955393493,2.6430905563756824e-05,0.0002927598252426833,8.423365216003731e-05,5.415548002929427e-05,0.9657759070396423,0.00012288213474676013
Bagging,Bagging,0.967046,0.029433105140924454,0.00010522508819121867,0.0017577199032530189,0.00027623146888799965,0.00026044502737931907,0.00020702775509562343,9.411146311322227e-05,0.00056597834918648,0.9670457243919373,0.0002544426533859223
Bagging,Bagging,0.846517,0.11331614851951599,0.024145320057868958,0.001304369536228478,0.0015607151435688138,0.004994724411517382,0.0004211068444419652,0.00036041546263732016,0.00046471241512335837,0.846517026424408,0.006915375590324402
Bagging,Bagging,0.951409,0.01700730249285698,0.030831187963485718,4.862607238464989e-05,5.507628884515725e-05,2.2524009182234295e-05,3.6192061543260934e-06,1.2563440577650908e-05,1.1360501730450778e-06,0.951408863067627,0.0006089683156460524
Bagging,Bagging,0.900498,0.07338867336511612,0.0051778387278318405,0.0005150350043550134,0.0010931042488664389,0.006341930013149977,0.00014393325545825064,0.00011268461821600795,0.0002357905323151499,0.9004983901977539,0.012492593377828598
Bagging,Bagging,0.614814,0.040185004472732544,0.06020156294107437,0.0008087211172096431,0.01040966622531414,0.00016422223416157067,0.0018339412054046988,0.0002792941522784531,0.00012917257845401764,0.6148141622543335,0.27117419242858887
Bagging,Bagging,0.589061,0.001057337736710906,0.4087224006652832,8.868252734828275e-06,0.0001239130215253681,1.1083513982157456e-06,4.183620603726013e-06,9.753678750712425e-05,1.0824523997143842e-06,0.5890611410140991,0.0009224493405781686
Bagging,Bagging,0.994593,0.005018644500523806,0.00017551695054862648,1.9853114281431772e-05,5.81002896069549e-05,5.525296273845015e-06,4.120502580917673e-06,3.887786988343578e-06,4.7627099775127135e-07,0.9945928454399109,0.00012098612205591053
Bagging,Bagging,0.922371,0.07658545672893524,7.930219726404175e-05,0.0009341262048110366,1.2765361134370323e-05,1.0078124432766344e-05,1.1428029011995022e-07,5.274175236991141e-06,2.6753797399692303e-08,0.9223708510398865,1.92721154235187e-06
Bagging,Bagging,0.997335,0.002043017651885748,1.3200868124840781e-05,1.815656287362799e-05,0.00014473152987193316,0.00020911003230139613,1.584074016136583e-05,1.674552186159417e-05,3.504827191136428e-06,0.9973347783088684,0.0002009256713790819
Bagging,Bagging,0.998734,0.00044384042848832905,0.000560619228053838,4.352115502115339e-05,0.00011834135511890054,3.965833172969724e-07,4.415881630848162e-05,2.512079845473636e-05,1.3577441677625757e-06,0.9987339377403259,2.872877121262718e-05
Bagging,Bagging,0.971242,0.006353527773171663,0.0036169318482279778,0.0077591268345713615,0.0012325634015724063,5.101130955154076e-05,0.004312030039727688,0.0009309051092714071,0.002237088978290558,0.97124183177948,0.0022648670710623264
Bagging,Bagging,0.787969,0.18578195571899414,0.0013293847441673279,0.011541350744664669,0.001980922184884548,0.008923523128032684,0.00022248212189879268,0.0010643453570082784,1.0651454431354068e-05,0.7879688143730164,0.0011765066301450133
Bagging,Bagging,0.955211,0.044466111809015274,8.022205292945728e-05,3.0852912459522486e-05,2.261707777506672e-05,7.704211748205125e-05,1.2037876331305597e-06,3.07668665300298e-06,3.8364964893844444e-07,0.9552106261253357,0.00010774251131806523
Bagging,Bagging,0.632726,0.01441967487335205,0.3510427474975586,0.0008701985934749246,9.368402970721945e-05,6.68125039737788e-07,0.00023073154443409294,0.00015944673214107752,1.2815259651688393e-05,0.6327256560325623,0.00044442297075875103
Bagging,Bagging,0.55452,0.319576233625412,0.03398597240447998,0.00720759853720665,0.002306362148374319,0.001445457455702126,0.0002597930724732578,5.81008025619667e-05,0.0014536128146573901,0.5545202493667603,0.0791865661740303
Bagging,Bagging,0.99941,0.0002458343224134296,1.3437446796160657e-05,6.688503049190331e-07,4.6024375478737056e-05,1.8561262550065294e-05,2.711169827307458e-06,1.1706607949690806e-07,1.5013238225947134e-06,0.9994100332260132,0.00026109072496183217
Bagging,Bagging,0.573419,0.016884054988622665,0.008142095059156418,2.4568746084696613e-05,0.0004433527064975351,0.0003252089081797749,0.00010451595153426751,5.578451236942783e-06,0.00020639554713852704,0.573419451713562,0.40044474601745605
Bagging,Bagging,0.956554,0.04054225981235504,0.002356270095333457,5.571020665229298e-05,3.422384543227963e-05,0.00040008293581195176,5.179329036764102e-07,7.200926120276563e-06,1.8447981631197763e-07,0.9565537571907043,4.967999484506436e-05
Bagging,Bagging,0.905366,0.0916537418961525,0.0017147170146927238,0.00014720470062457025,0.00024657577159814537,0.00021536441636271775,3.2675252441549674e-05,7.563838153146207e-05,6.52552171231946e-06,0.9053663015365601,0.0005413553444668651
Bagging,Bagging,0.528625,0.28849905729293823,0.02417161874473095,0.03578099235892296,0.016077041625976562,0.060827407985925674,0.003104996867477894,0.024008342996239662,0.0008045891299843788,0.5286250114440918,0.018100954592227936
Bagging,Bagging,0.89631,0.08854090422391891,0.0018823806894943118,0.001414119964465499,0.0033079495187848806,7.252625800902024e-05,0.004227031953632832,0.00019795390835497528,0.002431540284305811,0.8963095545768738,0.0016159616643562913
Bagging,Bagging,0.992928,0.005778482649475336,9.926941856974736e-06,0.0004645878216251731,0.00020192460215184838,0.00019565978436730802,1.0188213309447747e-05,5.911958851356758e-06,1.4712556549056899e-05,0.9929277300834656,0.00039085577009245753
Bagging,Bagging,0.796418,0.1219792366027832,0.009621878154575825,0.004435590002685785,0.005824390798807144,0.002119673416018486,0.0012160473270341754,0.00015729836013633758,0.004166028928011656,0.7964176535606384,0.05406220629811287
Bagging,Bagging,0.643636,0.09861736744642258,0.004132779315114021,0.10903565585613251,0.02346728928387165,0.00836905837059021,0.027917129918932915,0.0026907697319984436,0.06848303228616714,0.643636167049408,0.013650787994265556
Bagging,Bagging,0.813831,0.16502520442008972,0.008567405864596367,0.0007527373381890357,0.00036726094549521804,0.0003246953710913658,0.00010960314102703705,0.0002036139921983704,4.7908921260386705e-05,0.8138306140899658,0.010770794004201889
Bagging,Bagging,0.934839,0.02029605582356453,0.004016861319541931,0.0008091659983620048,0.0012879220303148031,0.0009566857479512691,0.00024366212892346084,0.0003754567005671561,0.00010540076618781313,0.9348389506340027,0.03706984966993332
Bagging,Bagging,0.706361,0.15210311114788055,0.006081994157284498,0.03431202098727226,0.03693220764398575,0.009815451689064503,0.006092661060392857,0.03401558846235275,0.002621834399178624,0.7063611745834351,0.011664032004773617
Bagging,Bagging,0.982588,0.016772223636507988,0.0005685384967364371,8.22493234409194e-07,1.2402364291119738e-06,2.1570026831341238e-07,8.273420348814398e-08,8.717946542446953e-08,5.445547568427855e-09,0.9825882911682129,6.832690996816382e-05
Bagging,Bagging,0.984128,0.013034832663834095,0.0004731568042188883,5.906996375415474e-05,0.00014119198021944612,0.00011783358786487952,1.4186812222760636e-05,2.1032519725849852e-05,1.2866549695900176e-05,0.9841282963752747,0.0019973786547780037
